HouseID_EC,neighborhood_id,neighborhood_name,date_entered,entered_by,qaqc_date,qaqc_by,survey_date,survey_time,survey_time_ampm,crew,weather_sunny,weather_cloudy,weather_hot,weather_cool,weather_dry,weather_rain,single_family_home,corner_lot,no_sidewalk,property_othernotes,property_notes,houseexterior_ivy,houseexterior_paint,houseexterior_wood,houseexterior_vinyl,houseexterior_bars,houseexterior_block,houseexterior_stucco,houseexterior_other,houseexterior_other_describe,exteriorquality_high,exteriorquality_medium,exteriorquality_low,yardmaintenance_high,yardmaintenance_medium,yardmaintenance_low,yardorderliness_high,yardorderliness_medium,yardorderliness_low,yardquality_notes,lawn_present,lawn_patchiness,lawn_percent_living,lawn_percent_dead,lawn_percent_weeds,lawn_percent_bare,lawn_percent_other,lawn_other_description,lawngrasscolor_percent_verygreen,lawngrasscolor_percent_modgreen,lawngrasscolor_percent_greenyellow,lawngrasscolor_percent_yellow,lawngrasscolor_percent_brown,lawnallcolor_percent_verygreen,lawnallcolor_percent_medgreen,lawnallcolor_percent_greenyellow,lawnallcolor_percent_yellow,lawnallcolor_percent_brown,lawn_quality,lawn_notes,lawn_edges_trimmed,lawn_recently_mowed,grass_height_cm,weed_height_cm,lawn_weeds_none,lawn_weeds_few,lawn_weeds_some,lawn_weeds_numerous,lawn_weeds_throughout,xeric_weeds_none,xeric_weeds_few,xeric_weeds_some,xeric_weeds_numerous,xeric_weeds_throughout,other_weedy_areas,other_weedy_areas_description,tree_pruning_evidence,tree_pruning_evidence_notes,shrub_pruning_evidence,shrub_pruning_evidence_notes,view_streettrees,view_streettree_viewshed_quantity,view_streettree_viewshed_species,view_streettree_viewshed_height_m,view_streettree_house_quantity,view_streettree_house_species,view_streettree_house_height_m,view_desertpark,view_mesicpark,view_commercial,view_industrial,view_multifamily,view_highway,view_school,view_none,view_notes,view_neighbor_left,view_neighbor_right,view_neighbor_acrossst,view_neighbor_acrossleft,view_neighbor_acrossright,fence_front_wood_height,fence_front_wood_gate,fence_backside_wood_height,fence_backside_wood_gate,fence_front_cement_height,fence_front_cement_gate,fence_backside_cement_height,fence_backside_cement_gate,fence_front_chainlink_height,fence_front_chainlink_gate,fence_backside_chainlink_height,fence_backside_chainlink_gate,fence_front_metal_height,fence_front_metal_gate,fence_backside_metal_height,fence_backside_metal_gate,fence_front_hedge_height,fence_front_hedge_gate,fence_backside_hedge_height,fence_backside_hedge_gate,fence_continuity,bird_feeder,water_feature,front_patio,cats,dogs,animal_waste,religious_ornaments,flagpole,cars_in_yard,potted_plants,play_equiptment_toys,lawn_ornaments,chairs_tables,river_bed,topography,litter,plant_litter,maintenance_tools,lightpost,other_yard_feature,other_yard_feature_describe,drip_irrigation,sprinklers_ground,sprinklers_hose,hose,nutrients,watercan,flood_irrigation,management_unknown,management_other,management_other_describe,yard_human_activities,neighborhood_human_activities,animals_observed,animals_in_yard,animals_in_neighborhood,amount_grass_front,amount_grass_back,amount_veg_front,amount_veg_back,yard_type_front,yard_type_front_description,yard_type_back,yard_type_back_description,cactus_visible,food_garden_visible,palm_trees_visible,front_yard_area_m2,notes
371d,4,Ahwatukee,10/18/08,mjs,05/09/09,ec,04/21/08,16:45,pm,ms ec,1,0,1,0,1,0,1,1,0,0,wash on left side,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,cracks of sidewalks,1,cut branches,1,shaped bushes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4: wash,2,4: backyard,4: wash,0,0,5,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2ft cement retaining wall throughout front yard; 5ft cement wall between sideyards & backyards w/ wood gate on leftside,0,0,F,0,0,0,0,0,0,F,0,F,F,0,F,0,F,0,0,0,0,0,0,0,1,0,1,0,0,1,spigot pipe is going into ground; believed to have drip irrigation,owner put trash can out,minimal traffic,birds,0,1,1,6,4,5,6,"mostly crushed rock, but there is a patio",5,0,1,0,0,345,
372d,4,Ahwatukee,02/03/09,mjs,02/03/09,mjs,04/19/08,15:20,pm,jv ec ms,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,lawn,even,100,0,0,0,0,0,0,55,45,0,0,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,cut branches,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4: backyard,2,2,2,2,0,0,6,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3ft cement wall sectioning off frontyard; 6ft cement wall & 6ft wooden gate between front & sideyards,0,0,0,0,0,0,0,0,0,F,0,F,0,0,0,0,F,0,0,S,mailboxes for area,1,0,0,0,0,0,0,0,0,0,0,0,birds,0,1,4,6,4,5,2,0,5,0,0,0,1,164,
373d,4,Ahwatukee,10/14/08,mjs,12/08/08,mjs,04/19/08,15:30,pm,ec,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,0,0,6,0,0,0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,"around back mostly, can see much (half) of side yard",0,0,0,0,0,0,0,0,0,F,0,F,F,F,F,0,F,0,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,0,1,0,182,
374d,4,Ahwatukee,02/03/09,mjs,02/03/09,mjs,04/19/08,13:40,pm,ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4: backyard,2,2,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall around sides to backyard,0,0,0,0,0,0,0,F,0,0,0,0,0,F,F,0,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,homeowner working on car in driveway,working on yard,0,0,0,1,6,4,5,3,0,6,0,1,0,0,193,
375d,4,Ahwatukee,07/14/08,jv,05/09/09,ec,04/19/08,14:45,pm,ec,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,large branches recently cut,1,shaped shrubs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,4: fenced back of house,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,around side and back of house,0,0,0,0,0,0,0,0,0,F,0,0,0,F,F,0,0,0,F,0,0,1,0,0,0,0,0,0,0,0,0,0,"neighbors outside playing, walking in street",0,0,0,1,6,4,5,3,0,5,0,1,0,1,245,
376d,4,Ahwatukee,10/06/08,mjs,11/11/08,mjs,04/27/08,11:00 AM,am,ms jv,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,lawn,patchy,50,30,0,10,0,0,65,0,0,35,0,0,0,1,0,0,3,0,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,cut branches,1,shaped oleander,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,4: none,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,Cement wall separting front from side yards; hedge separates right neighbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,light traffic,0,0,0,2,6,4,5,2,0,5,0,1,0,0,105,
377d,4,Ahwatukee,12/11/08,mjs,12/16/08,mjs,04/21/08,17:45,pm,ms ec,1,0,1,0,0,0,1,1,0,0,street on right side,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,lawn,even,95,5,0,0,0,0,10,85,0,5,0,0,1,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,palm trees maintained,1,shaped shrubs,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,3,4: empty,3,0,0,6,1,0,0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,6ft wooden gate & 6ft cement wall between front and side left yard; 7ft cement wall separating right side and backyard and enclosing backyard,0,0,0,0,0,0,0,F,0,0,0,F,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,person left,light traffic,birds & dogs,0,1,2,6,3,5,2,0,5,0,0,0,1,170,
378d,4,Ahwatukee,02/04/09,mjs,02/05/09,mjs,06/16/08,8:40 AM,am,jv ec,1,0,1,0,1,0,1,1,0,0,on major street,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,mesquite trimmed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4: street,2,3,4: street,2,0,0,6,0,"3,6",0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3ft cement wall between house and major street; 6ft oleander hedge separating house & neighbor's yard; 6ft cement walls & 6ft wooden gate between side & backyard encompassing backyard,0,0,0,0,0,0,0,0,0,F,0,0,0,F,F,0,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,walkers & light traffic,0,0,0,1,6,4,5,3,0,5,0,1,0,0,210,
379d,4,Ahwatukee,01/24/09,mjs,03/16/09,rw,06/17/08,8:15 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,accacia branches trimmed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,3,4: walled yard,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6ft cement wall & 6ft wooden gate separating side & backyards; 6ft oleander hedge separating frontyard from neighbor,0,0,F,0,0,0,0,0,0,F,0,0,F,0,F,F,F,0,0,F,malibu lights,1,0,0,0,0,0,0,0,0,0,0,walkers,0,0,0,1,6,3,5,3,0,5,0,1,0,0,176,
37a,1,South Phoenix,09/21/08,mjs,09/22/08,mjs,08/11/08,8:40 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,lawn,patchy,30,0,20,50,0,0,95,0,0,5,0,1,0,0,0,0,6,0,1,0,9,0,0,0,1,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4: mostly bare,1,4: 1/2 bare 1/2 grass,4: 1/2 bare 1/2 weeds,0,0,0,0,4,0,0,0,3,0,6,1,5,1,0,0,0,0,0,0,4ft cement & 5ft metal alternative to make decorative front wall; 3ft chain-link separates front & back & goes from front to back on both sides of yard; 6ft chain-link is backyard back fence,0,0,0,0,0,0,0,0,FB,F,0,0,0,0,0,0,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,dogs,0,1,4,1,2,5,1,0,6,mostly bare,0,0,1,183,
380d,4,Ahwatukee,01/26/09,mjs,03/30/09,rw,06/16/08,7:55 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,mesquite pruned,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,4: walled backyard,2,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall & 6ft wooden gate separating side & backyards;gate wide enough for a car,0,0,0,0,0,0,0,0,0,F,0,F,0,0,F,0,F,0,0,F,birdhouse; wreath; malibu lights/ spotlights,1,0,0,0,0,0,0,0,0,0,0,neighbor walking dog,0,0,0,1,6,3,5,3,0,5,0,0,0,0,180,
381d,4,Ahwatukee,01/20/09,mjs,03/06/09,rw,06/16/08,7:35 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,lawn,patchy,95,0,0,5,0,0,0,75,20,5,0,0,0,1,0,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,yucca well trimmed,1,shaped shrubs,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,2,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall surround all back and sideyard,0,0,F,0,0,0,0,F,0,F,0,F,F,0,F,0,0,0,0,F,malibu lights & spotlights,1,1,0,1,0,0,0,0,0,0,0,light traffic,birds,0,1,3,6,3,5,2,0,5,0,0,0,0,184,
382d,4,Ahwatukee,10/03/08,mjs,11/11/08,mjs,06/16/08,7:20 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,4: wall of sideyard,4: wall of sideyard,3,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,encloses all of back and side yards,0,0,F,0,0,0,0,0,0,F,0,0,F,0,F,F,0,0,0,F,spotlight on palm; flag hanging from house,1,0,0,1,0,0,0,0,0,0,homeowner in garage working,walkers & light traffic,birds,0,1,1,6,3,5,3,0,5,0,1,0,1,180,
383d,4,Ahwatukee,10/03/08,mjs,12/09/08,mjs,06/16/08,7:10 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,palms pruned,1,shaped green clouds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,4: wall of sideyard,3,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,surrounding all side & back yard,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,0,0,F,wreath,1,0,0,0,0,0,0,0,0,0,0,light traffic,birds,0,1,1,6,3,5,3,0,5,0,0,0,1,165,
384d,4,Ahwatukee,11/07/08,cas,11/30/08,mjs,06/23/08,7:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,mesquite pruned,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"surrounding side, back yard",0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,0,F,0,0,F,malibu lights,1,0,0,0,0,0,0,0,0,0,0,light traffice,birds in neighborhood,0,0,1,6,3,5,3,0,5,0,1,0,0,173,
385d,4,Ahwatukee,12/13/08,mjs,12/16/08,mjs,06/16/08,6:45 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,mesquite pruned,1,trimmed shrubs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4: wall of sideyard & backyard,4: wall of sideyard & backyard,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall w/ 6ft wooden gate surrounding side & backyards,0,0,0,0,0,0,0,0,0,F,0,0,0,F,F,0,F,0,0,F,malibu lights & spotlights,1,0,0,0,0,0,0,0,0,0,homeowner outside w/ dog,0,0,0,0,1,6,3,5,3,0,5,0,0,1,1,187,
386d,4,Ahwatukee,07/14/08,jv,10/01/09,mjs,04/28/08,16:20,pm,ec,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ebony shaped crown,1,shrub shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,4: none,3,0,0,6,1,0,0,38112,0,0,0,0,0,0,0,0,0,0,0,0,0,side yard and back enclosed by wall; taller on one side than other,0,0,0,0,0,0,0,0,0,F,0,0,0,0,F,0,F,0,0,F,malibu lights,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,1,0,0,184,
387d,4,Ahwatukee,12/11/08,mjs,12/16/08,mjs,04/28/08,16:10,pm,ec jv ms,0,1,1,0,0,0,1,1,0,0,outside corner,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,even,95,5,0,0,0,0,0,0,95,0,5,0,0,1,0,0,3,no weeds,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,cut branches,1,roughly shaped oleander,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,2,4: street,0,0,5,1,0,0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,5ft wooden gate & 6ft cement wall separating left sideyard from frontyard; 7ft cement wall between right sideyard and backyard.,0,0,0,0,0,0,0,0,0,F,0,F,F,F,F,0,FS,0,0,F,wreath on door,1,1,0,1,0,0,0,0,1,sprinklers on at 4PM,0,0,0,0,0,4,6,4,5,2,0,5,0,0,0,1,271,
388d,4,Ahwatukee,07/14/08,jv,10/01/09,mjs,04/29/08,15:30,pm,ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,palms trimmed,1,green clouds trimmed/shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"4: 1/2 crushed ropck, 1/2 patio seeting area",2,2,2,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,fenced around 1/2 of side yard and back,0,0,0,0,0,0,0,0,0,F,0,0,0,FS,F,0,0,0,0,F,malibe lights; arch of fake ivey in doorway between front walkway and door,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,0,0,1,189,
389d,4,Ahwatukee,07/14/08,jv,10/01/09,mjs,04/29/08,15:45,pm,ms jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,shaped texas ebony,1,shaped sage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,separtes front and back,0,0,0,0,0,0,0,0,0,F,0,0,0,F,F,0,F,0,0,F,malibue lights,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,1,0,0,195,
38a,1,South Phoenix,09/22/08,mjs,09/22/08,mjs,08/11/08,9:00 AM,am,jv ec,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,some weeds in bare area,1,light trimming on mulberry,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4: 1/2 grass 1/2 bare,1,4: bare,4:1/2 bare 1/2 weeds,0,0,0,0,3,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,3ft metal & 3 ft cement alternateto make a decorative fence around front yard; 3ft chain-link surrounds backyard,0,0,F,0,F,F,0,0,0,F,F,F,F,0,0,0,F,0,0,F,wind chime & birdhouse,0,0,0,1,0,0,0,0,0,0,owner asked about our project,0,dogs,1,1,1,6,4,5,6,bare w/ lots of potted plants,5,0,1,0,0,223,
390d,4,Ahwatukee,07/14/08,jv,10/01/09,mjs,04/29/08,16:05,pm,ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,branches of feather bush cut,1,green cloud sage bush cut back,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,around side and back of house,0,0,F,0,0,0,0,0,0,F,0,0,F,F,F,0,F,0,0,F,malibu lights and sidewalk chalk,1,0,0,1,0,0,0,0,0,0,in and out of house; directly into garage,0,0,0,0,1,6,4,5,3,0,5,0,1,0,0,143,
391d,4,Ahwatukee,10/03/08,mjs,12/09/08,mjs,06/16/08,9:50 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,87,5,3,5,0,0,0,70,20,5,5,0,0,1,0,0,4,0,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,shaped orleander,1,shaped myrtle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,6,1,8,0,"6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,"8 ft wall between neighbor and property, extending from backyard to 1/2 up front yard; 6ft wall between front and side yards",0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,dog barking,0,1,4,6,3,5,6,more than 1/2 grass & large patio area under tree w/ several plants; rock on side next to driveway,5,0,0,0,0,196,
392d,4,Ahwatukee,01/26/09,mjs,03/30/09,rw,06/16/08,10:05 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,90,0,10,0,0,0,0,95,5,0,0,0,1,0,0,0,5,0,1,0,5,6,0,0,1,0,0,0,1,0,0,0,0,0,1,branches trimmed,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement & wooden gate separates side & backyards,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,F,lights,1,0,0,1,0,0,0,0,0,0,homeowner came out to ask about survey & child came out to play,0,birds,0,1,2,6,3,5,2,0,5,0,0,0,1,185,
393d,4,Ahwatukee,10/03/08,mjs,12/09/08,mjs,06/16/08,9:15 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,shaped,1,shaped,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4: wall of backyard,3,2,2,2,0,0,6,1,10,0,"6,10",0,0,0,0,0,0,0,0,0,0,0,0,0,10ft wall on sideyard (from back into frontside); 6ft wall separating front & back yards,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,0,0,0,F,lights,1,0,0,0,0,0,0,0,0,0,resident drove away,light traffic,birds,0,1,1,6,3,5,3,0,5,0,1,1,0,279,
394d,4,Ahwatukee,07/14/08,jv,05/09/09,ec,04/29/08,16:10,pm,ms jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,cut branches,1,shaped natal plum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,3,2,0,0,0,0,0,0,"7, 6",0,0,0,0,0,0,0,0,0,0,0,0,0,"7 ft wall on right and 6 ft wall on left, cement walls between front and side yards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,F,0,0,F,spot lights on plants,1,0,0,1,0,0,0,0,0,0,0,kid on skateboard,birds,1,0,1,6,3,5,3,0,5,0,0,0,1,195,
395d,4,Ahwatukee,07/14/08,jv,10/01/09,mjs,04/28/08,16:30,pm,ms jv ec,1,1,1,0,1,0,1,1,0,0,inside corner,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,lawn,even,95,5,0,0,0,0,0,60,35,0,5,0,1,0,0,0,2,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,3,2,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,cement wall separates front from side yards enclosing back yard with gate on left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,F,malibu lights,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,3,5,2,0,5,0,0,0,1,238,
396d,4,Ahwatukee,02/03/09,mjs,02/03/09,mjs,04/27/08,11:20 AM,am,jv ms,1,0,1,0,1,0,1,1,0,0,street along right side,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,cut branches,1,shaped bushes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,2,3,0,0,6,1,0,0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,6ft cement wall between sideright & front yard continuing along backyard; 7ft cement wall & 6ft wooden gate between sideleft & front yard,0,0,0,0,0,0,0,0,0,F,S,0,0,F,F,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,light traffic,birds,0,1,1,6,3,5,3,0,5,0,1,0,0,306,
